source,target,weight
188300205,81432617,894
35788650,81432617,21
120627272,81432617,30
492854165,81432617,39
227780908,81432617,89
52349411,81432617,31
86108308,81432617,11
245226810,81432617,14
38594688,81432617,23
71852533,81432617,19
131215608,81432617,12
72550899,81432617,22
139504995,81432617,11
87184624,81432617,26
147337432,81432617,13
85034121,81432617,13
174955366,81432617,35
56097532,81432617,24
171183040,81432617,61
265500389,81432617,24
407837457,81432617,85
270186408,81432617,12
121445595,81432617,13
154526718,81432617,14
31239503,81432617,15
78119719,81432617,11
81446331,81432617,15
36029255,81432617,15
88301612,81432617,17
71092938,81432617,17
37547034,81432617,23
33734881,39115143,823
167100879,39115143,176
36029255,39115143,680
159785521,39115143,2217
81795200,39115143,29
72550899,39115143,19
36138196,39115143,506
98048949,39115143,771
30357893,39115143,1923
93869876,39115143,54
118652300,39115143,24
42973421,39115143,234
48878319,39115143,155
22346597,39115143,3183
40110994,39115143,222
58753574,39115143,346
152463923,39115143,173
98561040,39115143,537
39692658,39115143,674
123922797,39115143,98
142055874,39115143,449
113058762,39115143,24
35980866,39115143,57
54319112,39115143,111
459331509,39115143,188
32212533,39115143,288
42814514,39115143,84
101740476,39115143,30
19942092,39115143,62
121510236,39115143,74
245226810,39115143,42
103268673,39115143,22
199046842,39115143,24
71092938,39115143,29
125387632,39115143,66
624794688,39115143,27
99625250,39115143,174
45878070,39115143,29
108353322,39115143,145
233300375,39115143,12
231579912,39115143,26
54401491,39115143,18
45329736,39115143,44
144750714,39115143,13
24538518,39115143,25
41879247,39115143,45
172393350,39115143,18
244731172,39115143,28
238108646,39115143,13
40266934,39115143,38
78131255,39115143,51
129004176,39115143,63
103588982,39115143,150
139114048,39115143,101
119925910,39115143,13
85652487,39115143,105
192376620,39115143,12
446950722,39115143,24
114772787,39115143,14
71509335,39115143,12
49344422,39115143,17
31239503,39115143,78
51496027,39115143,55
142167044,39115143,28
224081471,39115143,26
228598214,39115143,16
25690271,39115143,51
238794809,39115143,23
108379924,39115143,25
43419527,39115143,49
49914195,39115143,36
91137296,39115143,14
23161357,39115143,12
96564203,39115143,41
107627864,39115143,85
48437708,39115143,29
59308271,39115143,26
39393023,39115143,14
40857595,39115143,37
492854165,39115143,12
30685416,39115143,18
52028814,39115143,24
199811071,39115143,42
536083731,39115143,18
501538848,39115143,22
61519248,39115143,11
12902657,39115143,13
147081554,39115143,31
182714869,39115143,15
57025612,39115143,17
270186408,39115143,13
190835892,39115143,15
26027297,59168409,53
29578325,59168409,475
26656197,59168409,192
36481935,59168409,2564
44335356,59168409,513
31239503,59168409,548
21390470,59168409,94
108268890,59168409,520
51229960,59168409,98
213749122,59168409,269
115608720,59168409,264
633928363,59168409,440
60978448,59168409,11
59965916,59168409,24
26301881,59168409,24
23161357,59168409,54
8641037,59168409,88
213748641,59168409,82
40488774,59168409,15
634026979,59168409,168
124021995,59168409,37
36029255,59168409,214
36945314,59168409,45
26490481,59168409,27
182144693,59168409,75
89349239,59168409,37
36511475,59168409,23
65172949,59168409,40
71092938,59168409,61
22959224,59168409,16
103268673,59168409,27
42490770,59168409,16
56649026,59168409,28
467801361,59168409,60
502014446,59168409,19
26610234,59168409,65
672482656,59168409,23
147081554,59168409,17
156037856,59168409,30
72550899,59168409,32
160504245,59168409,19
24811779,59168409,24
99765615,59168409,14
28638761,59168409,35
30104304,59168409,40
254721700,59168409,11
58352686,59168409,13
39150803,59168409,21
125387632,59168409,22
51496027,59168409,17
129004176,59168409,15
78131255,59168409,13
23735582,59168409,13
154425624,59168409,12
128149102,59168409,19
207813352,59168409,17
36483360,59168409,20
57317154,59168409,13
37402112,59168409,35
44390855,59168409,11
36324138,59168409,22
189755167,59168409,11
57025612,59168409,13
128149102,143726713,3352
128856353,143726713,473
51620555,143726713,349
132485963,143726713,430
224037760,143726713,610
112868442,143726713,2170
71092938,143726713,463
129004176,143726713,67
36029255,143726713,621
85950164,143726713,282
101936909,143726713,281
45044816,143726713,16
16064695,143726713,13
119925910,143726713,20
52028814,143726713,31
78131255,143726713,72
233300375,143726713,108
48870826,143726713,37
67931625,143726713,19
64581694,143726713,2195
68336635,143726713,127
36481935,143726713,54
485855940,143726713,133
126595970,143726713,179
190531337,143726713,17
109345208,143726713,373
94875296,143726713,742
29829912,143726713,320
190835892,143726713,18
54185820,143726713,171
136366909,143726713,47
57717183,143726713,72
40656652,143726713,25
26779624,143726713,25
501535491,143726713,91
206506086,143726713,191
150352604,143726713,36
31239503,143726713,394
125387632,143726713,73
26301881,143726713,50
37402112,143726713,168
156037856,143726713,34
44281267,143726713,12
31688366,143726713,115
55607419,143726713,112
160504245,143726713,104
132954880,143726713,144
189755167,143726713,28
14371185,143726713,13
23161357,143726713,147
51929371,143726713,45
51496027,143726713,88
26991127,143726713,50
31500812,143726713,61
70075625,143726713,26
135957425,143726713,149
67650991,143726713,17
207813352,143726713,67
135052907,143726713,18
30104304,143726713,51
27107346,143726713,15
30079255,143726713,53
26656197,143726713,11
213749122,143726713,27
9244832,143726713,19
56649026,143726713,52
30080751,143726713,47
118155820,143726713,18
52839414,143726713,13
29565445,143726713,14
101572475,143726713,45
59308271,143726713,26
213748641,143726713,40
108268890,143726713,70
72550899,143726713,101
36483360,143726713,50
103268673,143726713,41
419496016,143726713,14
128293484,143726713,67
60978448,143726713,41
102529633,143726713,13
24538518,143726713,33
71852533,143726713,12
26490481,143726713,104
59965916,143726713,21
38244180,143726713,16
98506045,143726713,23
638511570,143726713,15
137347549,143726713,13
410965603,143726713,16
15027034,143726713,52
6768122,143726713,13
93869876,143726713,11
112822444,143726713,19
30777889,143726713,26
36324138,143726713,47
26610234,143726713,90
21841789,143726713,36
179896802,143726713,13
38594688,143726713,26
40336240,143726713,13
149456095,143726713,12
40934651,143726713,22
22959224,143726713,15
50597026,143726713,14
69588825,143726713,45
445529741,143726713,16
88957496,143726713,15
21390470,143726713,20
44424631,143726713,26
30685416,143726713,22
117783070,143726713,49
269350061,143726713,121
122887284,143726713,13
57025612,143726713,15
154425624,143726713,51
38746172,143726713,18
116885541,143726713,16
21629925,143726713,35
38005233,143726713,26
143759910,143726713,22
101020771,143726713,17
36511475,143726713,29
81687332,143726713,21
119415848,143726713,14
42490770,143726713,20
123782776,143726713,11
36513760,143726713,14
9679595,143726713,13
62791493,143726713,68
32787655,143726713,14
92113890,143726713,13
117583640,143726713,27
402991688,143726713,13
116228390,143726713,12
188614162,143726713,16
47250099,143726713,59
188490730,143726713,58
16677765,143726713,21
150989534,143726713,17
11692694,143726713,19
30141561,143726713,25
100438963,143726713,23
23735582,143726713,21
88084663,143726713,11
62510206,143726713,21
30661033,143726713,11
198860406,143726713,14
85956078,143726713,23
116010031,143726713,17
71672341,143726713,16
31557869,143726713,17
32402794,143726713,11
29506118,143726713,39
124304147,143726713,41
23852822,143726713,17
31545223,143726713,12
92372244,143726713,18
57317154,143726713,15
39298218,143726713,25
140772558,143726713,16
44390855,143726713,37
492854165,143726713,11
10180005,143726713,22
459331509,143726713,11
456798977,143726713,22
25009441,143726713,13
38708489,143726713,14
209139976,143726713,11
117348035,143726713,25
254756234,143726713,11
25202416,143726713,12
26991127,48389176,2713
36029255,48389176,1214
92372244,48389176,23
71092938,48389176,1064
37402112,48389176,983
51496027,48389176,153
502014446,48389176,313
116885541,48389176,60
213748641,48389176,48
61433001,48389176,15
31239503,48389176,1322
27765748,48389176,281
25093116,48389176,60
124304147,48389176,437
72550899,48389176,114
85943836,48389176,298
108268890,48389176,85
26202775,48389176,729
153437050,48389176,329
44390855,48389176,74
154526718,48389176,26
64581694,48389176,68
445529741,48389176,734
16064695,48389176,31
23161357,48389176,202
117783070,48389176,81
40934651,48389176,105
102529633,48389176,400
31688366,48389176,160
36061968,48389176,32
27107346,48389176,18
103268673,48389176,95
233300375,48389176,361
62510206,48389176,64
143759910,48389176,22
23735582,48389176,27
9679595,48389176,11
245226810,48389176,17
160504245,48389176,281
39298218,48389176,215
207813352,48389176,128
57317154,48389176,15
437841638,48389176,317
94875296,48389176,102
21841789,48389176,70
101400190,48389176,171
59965916,48389176,28
55898523,48389176,24
28213443,48389176,220
44424631,48389176,41
78131255,48389176,68
129004176,48389176,80
112822444,48389176,21
156037856,48389176,24
60978448,48389176,36
128149102,48389176,178
224081471,48389176,113
492854165,48389176,33
254756234,48389176,11
125387632,48389176,73
46201261,48389176,25
78119719,48389176,78
42490770,48389176,14
26301881,48389176,99
39393023,48389176,79
29829912,48389176,86
419496016,48389176,21
128293484,48389176,123
39150803,48389176,79
38594688,48389176,38
26610234,48389176,76
30777889,48389176,129
52028814,48389176,45
21390470,48389176,30
154425624,48389176,54
620835711,48389176,14
67931625,48389176,100
116228390,48389176,59
122887284,48389176,15
9244832,48389176,18
69588825,48389176,30
116010031,48389176,22
52839414,48389176,23
142055874,48389176,13
37278046,48389176,23
26857029,48389176,13
143726713,48389176,71
149456095,48389176,22
119925910,48389176,32
24538518,48389176,50
92113890,48389176,28
27115917,48389176,19
22346597,48389176,22
112868442,48389176,88
109345208,48389176,65
38746172,48389176,31
45044816,48389176,18
23945610,48389176,11
119415848,48389176,17
107305687,48389176,13
31557869,48389176,21
32402794,48389176,30
41567638,48389176,24
224037760,48389176,15
98506045,48389176,20
654556126,48389176,27
10180005,48389176,55
26707784,48389176,24
57717183,48389176,49
26490481,48389176,173
47606906,48389176,22
132190230,48389176,25
190835892,48389176,19
138111494,48389176,25
56649026,48389176,51
151283108,48389176,15
36138196,48389176,21
36324138,48389176,29
3389768,48389176,22
30661033,48389176,21
410965603,48389176,45
147093978,48389176,15
51270104,48389176,14
239474978,48389176,16
501535491,48389176,42
277624494,48389176,13
29512470,48389176,11
121691731,48389176,11
81832690,48389176,82
91137296,48389176,11
123782776,48389176,16
132485963,48389176,19
60039261,48389176,48
148495863,48389176,37
135377687,48389176,17
36483360,48389176,35
189755167,48389176,14
30104304,48389176,45
139208197,48389176,17
36481935,48389176,48
26656197,48389176,12
81687332,48389176,26
139125840,48389176,11
135052907,48389176,18
57025612,48389176,26
121510236,48389176,15
419619583,48389176,12
459331509,48389176,17
38121996,48389176,26
30079255,48389176,43
30080751,48389176,26
118155820,48389176,11
39885827,48389176,27
59308271,48389176,29
36511475,48389176,24
99625250,48389176,29
70075625,48389176,15
213749122,48389176,18
102205475,48389176,13
51620555,48389176,12
51929371,48389176,19
38708489,48389176,16
101572475,48389176,39
88084663,48389176,18
64965465,48389176,15
174592989,48389176,13
128856353,48389176,14
138310362,48389176,13
22959224,48389176,11
26029516,48389176,11
159785521,48389176,15
26510006,48389176,13
31545223,48389176,14
40336240,48389176,13
188614162,48389176,12
31500812,48389176,29
478839328,48389176,14
182427515,48389176,26
45329736,48389176,49
638511570,48389176,14
46571894,48389176,11
236507843,160489367,7214
124318726,160489367,346
464022560,160489367,15
276840792,160489367,224
77827128,160489367,455
53065331,160489367,54
233300375,160489367,180
67931625,160489367,67
151519661,160489367,15
227780908,160489367,26
55933037,160489367,118
182427515,160489367,31
412308985,160489367,34
148293779,160489367,76
241546561,160489367,776
38594688,160489367,128
150436863,160489367,417
212737350,160489367,28
413091457,160489367,80
115821061,160489367,54
68816918,160489367,57
89389801,160489367,71
75830338,160489367,117
473365648,160489367,450
83332770,160489367,39
174592989,160489367,22
93449682,160489367,75
108547363,160489367,137
212167812,160489367,35
264708119,160489367,38
48878319,160489367,46
108507500,160489367,44
125387632,160489367,98
31239503,160489367,34
92463701,160489367,11
67736450,160489367,35
144354306,160489367,19
116010031,160489367,13
97552124,160489367,89
52650914,160489367,30
87463929,160489367,26
198506129,160489367,17
451975624,160489367,16
213766674,160489367,30
44424631,160489367,44
118956645,160489367,42
31688366,160489367,32
109157255,160489367,12
39154778,160489367,33
75999663,160489367,37
415731592,160489367,51
471398124,160489367,11
112034182,160489367,29
525341327,160489367,25
144488507,160489367,17
436730882,160489367,13
71092938,160489367,39
32787655,160489367,30
51496027,160489367,31
23161357,160489367,30
77208443,160489367,29
26306692,160489367,28
47606906,160489367,29
55607419,160489367,29
218301998,160489367,28
70983894,160489367,28
43030068,160489367,34
136382961,160489367,29
514457856,160489367,27
51929371,160489367,26
153314610,160489367,27
62356185,160489367,28
28575692,160489367,27
30623831,160489367,26
148057505,160489367,26
128149102,160489367,31
81687332,160489367,27
26301881,160489367,27
29829912,160489367,28
68594999,160489367,28
37402112,160489367,26
456798977,160489367,28
49045679,160489367,27
138686063,160489367,26
103861159,160489367,27
88084663,160489367,27
131403189,160489367,29
188890121,160489367,28
19942092,160489367,28
38244180,160489367,27
26766376,160489367,30
54525106,160489367,31
464938702,160489367,30
62595539,160489367,30
275644615,160489367,31
28990891,160489367,27
195166073,160489367,27
46834933,160489367,32
40784764,160489367,27
30777889,160489367,26
154425624,160489367,27
56649026,160489367,25
11692694,160489367,30
76020989,160489367,28
468031986,160489367,30
30104304,160489367,31
38746172,160489367,27
15027034,160489367,28
21991090,160489367,28
29506118,160489367,29
62510206,160489367,27
25202416,160489367,31
164234001,160489367,29
16677765,160489367,28
71672341,160489367,30
